edge_id,hour,duration_mins,traffic_density,is_weekend,daily_train_volume,track_distance_km,trains_affected,delay_mins
ANVR-MZP,15,60,0,1,4,709,0,0
ANVR-MZP,2,480,1,1,4,709,1,164
ANVR-MZP,16,240,1,1,4,709,1,64
ANVR-MZP,9,360,1,0,4,709,1,116
MZP-SDAH,20,180,0,1,1,730,0,0
MZP-SDAH,17,480,0,0,1,730,0,0
MZP-SDAH,3,120,1,0,1,730,1,48
MZP-SDAH,5,60,0,0,1,730,0,0
MZP-SDAH,20,120,0,0,1,730,0,0
MZP-SDAH,13,300,0,0,1,730,0,0
MZP-SDAH,9,60,0,0,1,730,0,0
MZP-SDAH,10,360,0,0,1,730,0,0
MZP-SDAH,11,240,0,0,1,730,0,0
MZP-SDAH,15,300,0,0,1,730,0,0
MZP-SDAH,1,180,1,1,1,730,1,46
MZP-SDAH,19,480,0,0,1,730,0,0
MZP-SDAH,8,120,0,1,1,730,0,0
MZP-SDAH,7,360,0,1,1,730,0,0
MZP-SDAH,17,360,0,0,1,730,0,0
BSL-CSTM,7,60,0,1,3,445,0,0
BSL-CSTM,21,60,0,1,3,445,0,0
BSL-CSTM,2,480,0,0,3,445,0,0
BSL-CSTM,19,360,1,0,3,445,1,116
BSL-CSTM,10,120,1,1,3,445,1,47
BSL-CSTM,3,240,0,0,3,445,0,0
BSL-CSTM,3,240,0,1,3,445,0,0
BSL-CSTM,2,180,0,0,3,445,0,0
BSL-CSTM,21,300,1,1,3,445,1,92
BSL-CSTM,16,480,2,1,3,445,2,238
BSL-CSTM,4,180,0,0,3,445,0,0
BSL-CSTM,12,180,0,1,3,445,0,0
BSL-CSTM,22,300,1,1,3,445,1,91
BSL-CSTM,5,180,0,0,3,445,0,0
BSL-CSTM,3,180,0,0,3,445,0,0
KGP-NGP,22,360,0,0,1,1015,0,0
KGP-NGP,21,480,0,0,1,1015,0,0
KGP-NGP,5,240,0,1,1,1015,0,0
KGP-NGP,23,180,0,0,1,1015,0,0
KGP-NGP,21,300,0,0,1,1015,0,0
KGP-NGP,7,360,1,1,1,1015,1,115
KGP-NGP,17,300,0,0,1,1015,0,0
KGP-NGP,18,360,0,1,1,1015,0,0
KGP-NGP,3,180,0,0,1,1015,0,0
KGP-NGP,9,240,1,0,1,1015,1,65
KGP-NGP,2,120,0,1,1,1015,0,0
KGP-NGP,11,60,0,1,1,1015,0,0
KGP-NGP,2,240,0,0,1,1015,0,0
KGP-NGP,18,180,0,0,1,1015,0,0
KGP-NGP,13,240,0,0,1,1015,0,0
BSR-KYN,13,300,2,0,15,52,2,155
BSR-KYN,23,180,1,1,15,52,1,47
BSR-KYN,21,60,3,0,15,52,3,196
BSR-KYN,16,60,0,1,15,52,0,0
BSR-KYN,15,240,3,1,15,52,3,208
BSR-KYN,16,240,3,0,15,52,3,204
BSR-KYN,13,360,4,1,15,52,4,362
BSR-KYN,7,60,2,1,15,52,2,101
BSR-KYN,13,240,1,1,15,52,1,68
BSR-KYN,9,360,2,1,15,52,2,183
BSR-KYN,21,180,5,1,15,52,5,398
BSR-KYN,9,120,0,1,15,52,0,0
BSR-KYN,2,240,3,1,15,52,3,236
BSR-KYN,12,480,4,1,15,52,4,432
BSR-KYN,2,360,5,1,15,52,5,512
BSR-KOTA,17,480,1,1,1,872,1,161
BSR-KOTA,9,480,0,0,1,872,0,0
BSR-KOTA,16,120,1,0,1,872,1,43
BSR-KOTA,0,180,0,1,1,872,0,0
BSR-KOTA,11,480,1,0,1,872,1,160
BSR-KOTA,17,240,1,0,1,872,1,68
BSR-KOTA,22,360,0,1,1,872,0,0
BSR-KOTA,6,240,0,0,1,872,0,0
BSR-KOTA,17,60,1,1,1,872,1,46
BSR-KOTA,11,480,1,0,1,872,1,163
BSR-KOTA,19,300,0,0,1,872,0,0
BSR-KOTA,15,300,1,1,1,872,1,94
BSR-KOTA,10,240,0,1,1,872,0,0
BSR-KOTA,10,360,0,1,1,872,0,0
BSR-KOTA,21,480,0,1,1,872,0,0
DEE-JAT,23,300,0,0,2,578,0,0
DEE-JAT,21,120,1,1,2,578,1,48
DEE-JAT,16,360,1,1,2,578,1,116
DEE-JAT,8,120,0,1,2,578,0,0
DEE-JAT,17,120,0,1,2,578,0,0
DEE-JAT,9,60,0,1,2,578,0,0
DEE-JAT,9,120,0,0,2,578,0,0
DEE-JAT,17,300,1,1,2,578,1,89
DEE-JAT,2,300,0,1,2,578,0,0
DEE-JAT,7,240,0,1,2,578,0,0
DEE-JAT,7,300,0,1,2,578,0,0
DEE-JAT,16,480,2,0,2,578,2,224
DEE-JAT,7,60,0,1,2,578,0,0
DEE-JAT,16,360,1,0,2,578,1,116
DEE-JAT,20,240,1,0,2,578,1,69
ADI-BCT,9,360,0,0,2,491,0,0
ADI-BCT,23,120,2,0,2,491,2,113
ADI-BCT,0,360,0,1,2,491,0,0
ADI-BCT,5,480,0,1,2,491,0,0
ADI-BCT,18,300,0,1,2,491,0,0
ADI-BCT,5,480,0,1,2,491,0,0
ADI-BCT,14,120,0,1,2,491,0,0
ADI-BCT,21,360,2,1,2,491,2,176
ADI-BCT,8,120,0,0,2,491,0,0
ADI-BCT,19,60,0,1,2,491,0,0
ADI-BCT,9,180,0,1,2,491,0,0
ADI-BCT,16,120,0,0,2,491,0,0
ADI-BCT,19,60,0,0,2,491,0,0
ADI-BCT,7,240,0,0,2,491,0,0
ADI-BCT,1,120,0,1,2,491,0,0
ET-MAS,9,300,0,1,2,1391,0,0
ET-MAS,21,60,0,1,2,1391,0,0
ET-MAS,12,240,0,1,2,1391,0,0
ET-MAS,5,300,1,0,2,1391,1,93
ET-MAS,16,60,0,0,2,1391,0,0
ET-MAS,0,60,0,0,2,1391,0,0
ET-MAS,11,180,0,1,2,1391,0,0
ET-MAS,5,120,1,1,2,1391,1,41
ET-MAS,18,300,0,0,2,1391,0,0
ET-MAS,16,300,0,0,2,1391,0,0
ET-MAS,9,120,0,1,2,1391,0,0
ET-MAS,7,60,0,1,2,1391,0,0
ET-MAS,14,180,0,1,2,1391,0,0
ET-MAS,9,300,0,1,2,1391,0,0
ET-MAS,18,360,0,1,2,1391,0,0
ET-NZM,20,180,1,0,3,784,1,39
ET-NZM,0,180,1,1,3,784,1,44
ET-NZM,8,180,0,1,3,784,0,0
ET-NZM,23,360,1,1,3,784,1,120
ET-NZM,12,180,0,1,3,784,0,0
ET-NZM,1,300,1,0,3,784,1,90
ET-NZM,1,60,1,1,3,784,1,45
ET-NZM,17,480,1,0,3,784,1,162
ET-NZM,6,360,0,0,3,784,0,0
ET-NZM,15,360,2,0,3,784,2,183
ET-NZM,1,240,1,0,3,784,1,68
ET-NZM,6,60,0,0,3,784,0,0
ET-NZM,8,300,0,0,3,784,0,0
ET-NZM,14,60,0,0,3,784,0,0
ET-NZM,13,180,1,1,3,784,1,45
BWN-MZP,19,480,0,0,1,629,0,0
BWN-MZP,18,480,0,0,1,629,0,0
BWN-MZP,3,240,0,0,1,629,0,0
BWN-MZP,21,180,0,0,1,629,0,0
BWN-MZP,13,300,1,0,1,629,1,90
BWN-MZP,15,240,0,1,1,629,0,0
BWN-MZP,21,360,0,0,1,629,0,0
BWN-MZP,19,120,0,0,1,629,0,0
BWN-MZP,16,60,0,0,1,629,0,0
BWN-MZP,9,60,0,1,1,629,0,0
BWN-MZP,20,120,0,0,1,629,0,0
BWN-MZP,18,60,0,1,1,629,0,0
BWN-MZP,2,480,0,0,1,629,0,0
BWN-MZP,4,300,0,0,1,629,0,0
BWN-MZP,23,60,0,0,1,629,0,0
MZP-TKJ,17,120,1,1,1,719,1,45
MZP-TKJ,18,360,0,0,1,719,0,0
MZP-TKJ,20,360,0,0,1,719,0,0
MZP-TKJ,12,360,1,1,1,719,1,114
MZP-TKJ,21,180,0,0,1,719,0,0
MZP-TKJ,6,120,0,1,1,719,0,0
MZP-TKJ,20,60,0,0,1,719,0,0
MZP-TKJ,23,60,0,1,1,719,0,0
MZP-TKJ,0,360,0,1,1,719,0,0
MZP-TKJ,2,180,0,0,1,719,0,0
MZP-TKJ,1,60,0,1,1,719,0,0
MZP-TKJ,16,360,1,1,1,719,1,115
MZP-TKJ,10,120,0,0,1,719,0,0
MZP-TKJ,4,180,0,0,1,719,0,0
MZP-TKJ,19,60,0,1,1,719,0,0
HWH-MZP,22,60,1,0,1,723,1,40
HWH-MZP,23,300,0,1,1,723,0,0
HWH-MZP,18,480,1,0,1,723,1,166
HWH-MZP,8,120,0,0,1,723,0,0
HWH-MZP,23,120,0,1,1,723,0,0
HWH-MZP,3,480,0,1,1,723,0,0
HWH-MZP,13,180,0,0,1,723,0,0
HWH-MZP,19,300,1,0,1,723,1,91
HWH-MZP,22,300,1,1,1,723,1,93
HWH-MZP,21,360,1,1,1,723,1,116
HWH-MZP,11,180,0,0,1,723,0,0
HWH-MZP,17,120,0,0,1,723,0,0
HWH-MZP,15,180,0,0,1,723,0,0
HWH-MZP,21,60,0,0,1,723,0,0
HWH-MZP,3,120,0,0,1,723,0,0
BBS-PURI,12,360,0,0,2,63,0,0
BBS-PURI,1,300,0,1,2,63,0,0
BBS-PURI,3,60,0,0,2,63,0,0
BBS-PURI,21,60,0,0,2,63,0,0
BBS-PURI,19,360,1,1,2,63,1,113
BBS-PURI,13,120,0,1,2,63,0,0
BBS-PURI,19,180,1,1,2,63,1,46
BBS-PURI,21,180,0,1,2,63,0,0
BBS-PURI,1,120,0,0,2,63,0,0
BBS-PURI,6,120,1,0,2,63,1,40
BBS-PURI,14,120,0,1,2,63,0,0
BBS-PURI,17,60,0,1,2,63,0,0
BBS-PURI,10,480,0,1,2,63,0,0
BBS-PURI,10,60,0,1,2,63,0,0
BBS-PURI,8,120,0,0,2,63,0,0
CTC-NMP,17,360,0,1,2,296,0,0
CTC-NMP,18,240,0,1,2,296,0,0
CTC-NMP,15,480,0,0,2,296,0,0
CTC-NMP,11,120,0,1,2,296,0,0
CTC-NMP,17,60,0,1,2,296,0,0
CTC-NMP,20,360,0,0,2,296,0,0
CTC-NMP,2,480,1,1,2,296,1,163
CTC-NMP,9,240,1,0,2,296,1,67
CTC-NMP,10,240,1,1,2,296,1,67
CTC-NMP,6,180,1,0,2,296,1,44
CTC-NMP,19,360,0,1,2,296,0,0
CTC-NMP,12,360,0,1,2,296,0,0
CTC-NMP,11,120,0,0,2,296,0,0
CTC-NMP,11,480,0,0,2,296,0,0
CTC-NMP,1,240,0,1,2,296,0,0
MZP-NMP,4,120,0,1,2,680,0,0
MZP-NMP,13,360,0,0,2,680,0,0
MZP-NMP,8,360,1,1,2,680,1,121
MZP-NMP,4,60,0,0,2,680,0,0
MZP-NMP,12,180,0,0,2,680,0,0
MZP-NMP,23,240,0,0,2,680,0,0
MZP-NMP,19,300,1,1,2,680,1,95
MZP-NMP,13,480,0,1,2,680,0,0
MZP-NMP,13,360,0,1,2,680,0,0
MZP-NMP,0,300,0,0,2,680,0,0
MZP-NMP,15,120,0,1,2,680,0,0
MZP-NMP,18,120,0,1,2,680,0,0
MZP-NMP,12,480,0,1,2,680,0,0
MZP-NMP,22,180,0,1,2,680,0,0
MZP-NMP,20,240,1,1,2,680,1,67
CNB-MZP,16,300,1,1,20,284,1,93
CNB-MZP,3,120,1,1,20,284,1,44
CNB-MZP,14,300,1,1,20,284,1,89
CNB-MZP,14,180,0,1,20,284,0,0
CNB-MZP,17,480,9,1,20,284,10,1077
CNB-MZP,15,240,1,0,20,284,1,66
CNB-MZP,17,180,1,0,20,284,1,42
CNB-MZP,5,480,1,1,20,284,1,162
CNB-MZP,10,180,1,1,20,284,1,48
CNB-MZP,4,360,0,1,20,284,0,0
CNB-MZP,14,480,5,0,20,284,5,516
CNB-MZP,7,300,1,1,20,284,1,94
CNB-MZP,15,240,1,1,20,284,1,69
CNB-MZP,22,180,4,0,20,284,4,307
CNB-MZP,12,180,2,0,20,284,2,101
BRAG-CTC,11,120,0,1,5,11,0,0
BRAG-CTC,22,300,2,0,5,11,2,152
BRAG-CTC,18,180,1,1,5,11,1,43
BRAG-CTC,0,120,2,0,5,11,2,108
BRAG-CTC,12,480,1,1,5,11,1,166
BRAG-CTC,20,180,0,0,5,11,0,0
BRAG-CTC,10,180,1,1,5,11,1,43
BRAG-CTC,15,60,0,0,5,11,0,0
BRAG-CTC,23,300,2,0,5,11,2,156
BRAG-CTC,7,120,1,0,5,11,1,42
BRAG-CTC,13,300,0,1,5,11,0,0
BRAG-CTC,4,300,1,0,5,11,1,87
BRAG-CTC,15,120,0,0,5,11,0,0
BRAG-CTC,4,300,1,0,5,11,1,93
BRAG-CTC,4,120,0,1,5,11,0,0
BBS-BRAG,3,120,0,1,6,16,0,0
BBS-BRAG,10,360,2,1,6,16,2,179
BBS-BRAG,23,60,1,1,6,16,1,40
BBS-BRAG,0,300,1,0,6,16,1,94
BBS-BRAG,3,120,0,0,6,16,0,0
BBS-BRAG,7,120,1,0,6,16,1,40
BBS-BRAG,7,480,3,0,6,16,3,295
BBS-BRAG,0,120,0,0,6,16,0,0
BBS-BRAG,9,180,1,1,6,16,1,43
BBS-BRAG,0,360,1,0,6,16,1,116
BBS-BRAG,4,360,1,1,6,16,1,114
BBS-BRAG,23,300,2,1,6,16,2,158
BBS-BRAG,18,240,1,1,6,16,1,67
BBS-BRAG,16,120,0,0,6,16,0,0
BBS-BRAG,2,180,1,1,6,16,1,41
BRC-MAO,23,300,0,1,2,1108,0,0
BRC-MAO,10,300,1,1,2,1108,1,93
BRC-MAO,9,120,0,1,2,1108,0,0
BRC-MAO,2,360,0,0,2,1108,0,0
BRC-MAO,21,120,1,0,2,1108,1,44
BRC-MAO,12,480,0,1,2,1108,0,0
BRC-MAO,3,300,0,0,2,1108,0,0
BRC-MAO,20,480,1,0,2,1108,1,166
BRC-MAO,14,60,0,1,2,1108,0,0
BRC-MAO,9,300,1,1,2,1108,1,97
BRC-MAO,7,120,0,1,2,1108,0,0
BRC-MAO,3,60,0,0,2,1108,0,0
BRC-MAO,8,360,1,0,2,1108,1,113
BRC-MAO,11,300,1,0,2,1108,1,88
BRC-MAO,10,360,1,0,2,1108,1,116
BPQ-SC,18,180,0,1,1,367,0,0
BPQ-SC,3,120,0,0,1,367,0,0
BPQ-SC,20,120,0,1,1,367,0,0
BPQ-SC,5,360,0,0,1,367,0,0
BPQ-SC,18,240,0,1,1,367,0,0
BPQ-SC,13,120,1,0,1,367,1,41
BPQ-SC,6,300,0,1,1,367,0,0
BPQ-SC,15,60,0,0,1,367,0,0
BPQ-SC,10,240,1,0,1,367,1,70
BPQ-SC,17,60,0,1,1,367,0,0
BPQ-SC,5,180,0,1,1,367,0,0
BPQ-SC,17,360,0,1,1,367,0,0
BPQ-SC,14,180,0,1,1,367,0,0
BPQ-SC,5,60,0,0,1,367,0,0
BPQ-SC,13,60,1,1,1,367,1,45
BPL-NGP,12,360,7,1,23,388,8,858
BPL-NGP,8,480,3,1,23,388,3,322
BPL-NGP,20,120,4,1,23,388,4,308
BPL-NGP,4,240,2,1,23,388,2,134
BPL-NGP,2,300,5,0,23,388,5,476
BPL-NGP,9,240,0,0,23,388,0,0
BPL-NGP,16,480,9,0,23,388,9,996
BPL-NGP,3,180,3,1,23,388,3,190
BPL-NGP,23,180,6,0,23,388,6,553
BPL-NGP,23,300,9,0,23,388,9,1028
BPL-NGP,4,300,2,1,23,388,2,147
BPL-NGP,6,480,0,0,23,388,0,0
BPL-NGP,19,360,9,1,23,388,10,1086
BPL-NGP,21,60,0,0,23,388,0,0
BPL-NGP,21,120,1,1,23,388,1,49
JHS-NZM,7,120,5,1,15,403,5,466
JHS-NZM,10,240,2,1,15,403,2,145
JHS-NZM,5,120,2,0,15,403,2,107
JHS-NZM,14,300,2,1,15,403,2,155
JHS-NZM,16,240,1,0,15,403,1,66
JHS-NZM,17,300,3,1,15,403,3,224
JHS-NZM,23,120,0,1,15,403,0,0
JHS-NZM,15,240,2,1,15,403,2,140
JHS-NZM,17,240,3,1,15,403,3,215
JHS-NZM,23,120,0,0,15,403,0,0
JHS-NZM,17,60,1,1,15,403,1,46
JHS-NZM,21,60,0,1,15,403,0,0
JHS-NZM,14,240,2,0,15,403,2,133
JHS-NZM,4,60,0,1,15,403,0,0
JHS-NZM,9,360,2,0,15,403,2,175
JHS-SC,4,60,0,0,1,1257,0,0
JHS-SC,9,240,0,0,1,1257,0,0
JHS-SC,11,480,0,0,1,1257,0,0
JHS-SC,1,120,0,0,1,1257,0,0
JHS-SC,22,300,0,1,1,1257,0,0
JHS-SC,1,480,0,0,1,1257,0,0
JHS-SC,6,180,0,1,1,1257,0,0
JHS-SC,11,60,0,1,1,1257,0,0
JHS-SC,18,360,1,0,1,1257,1,117
JHS-SC,5,360,0,0,1,1257,0,0
JHS-SC,3,180,0,0,1,1257,0,0
JHS-SC,15,180,0,1,1,1257,0,0
JHS-SC,20,480,1,0,1,1257,1,160
JHS-SC,10,240,0,0,1,1257,0,0
JHS-SC,7,60,0,1,1,1257,0,0
CNGR-QLN,16,120,0,1,10,61,0,0
CNGR-QLN,16,120,0,1,10,61,0,0
CNGR-QLN,5,480,1,0,10,61,1,164
CNGR-QLN,2,120,2,0,10,61,2,99
CNGR-QLN,21,480,6,1,10,61,6,674
CNGR-QLN,5,180,0,0,10,61,0,0
CNGR-QLN,20,120,1,1,10,61,1,47
CNGR-QLN,22,120,0,1,10,61,0,0
CNGR-QLN,21,360,2,1,10,61,2,185
CNGR-QLN,3,240,4,1,10,61,4,343
CNGR-QLN,9,180,1,0,10,61,1,47
CNGR-QLN,19,60,0,0,10,61,0,0
CNGR-QLN,2,360,4,1,10,61,4,379
CNGR-QLN,14,120,1,0,10,61,1,43
CNGR-QLN,18,480,2,1,10,61,2,237
BSR-ST,2,120,0,1,17,215,0,0
BSR-ST,19,360,8,1,17,215,9,1071
BSR-ST,10,240,0,1,17,215,0,0
BSR-ST,17,60,0,0,17,215,0,0
BSR-ST,3,240,2,0,17,215,2,126
BSR-ST,17,60,0,1,17,215,0,0
BSR-ST,20,60,1,1,17,215,1,45
BSR-ST,3,240,2,0,17,215,2,132
BSR-ST,4,360,4,1,17,215,4,387
BSR-ST,19,480,8,1,17,215,9,1049
BSR-ST,14,180,4,0,17,215,4,277
BSR-ST,0,120,3,0,17,215,3,170
BSR-ST,1,120,0,0,17,215,0,0
BSR-ST,13,480,8,0,17,215,8,899
BSR-ST,19,60,2,1,17,215,2,102
ATMO-HW,14,300,0,1,3,20,0,0
ATMO-HW,23,300,0,1,3,20,0,0
ATMO-HW,11,120,0,0,3,20,0,0
ATMO-HW,17,60,0,0,3,20,0,0
ATMO-HW,3,180,0,1,3,20,0,0
ATMO-HW,2,360,2,0,3,20,2,179
ATMO-HW,19,360,0,0,3,20,0,0
ATMO-HW,23,480,0,1,3,20,0,0
ATMO-HW,4,360,2,1,3,20,2,176
ATMO-HW,20,120,0,0,3,20,0,0
ATMO-HW,18,60,0,0,3,20,0,0
ATMO-HW,14,240,0,1,3,20,0,0
ATMO-HW,10,240,1,0,3,20,1,65
ATMO-HW,4,360,2,1,3,20,2,171
ATMO-HW,17,240,0,1,3,20,0,0
ATMO-DSNI,18,360,1,1,3,9,1,113
ATMO-DSNI,3,300,1,1,3,9,1,89
ATMO-DSNI,20,300,0,0,3,9,0,0
ATMO-DSNI,8,60,0,1,3,9,0,0
ATMO-DSNI,23,60,0,0,3,9,0,0
ATMO-DSNI,21,60,0,0,3,9,0,0
ATMO-DSNI,19,360,1,1,3,9,1,119
ATMO-DSNI,3,60,0,1,3,9,0,0
ATMO-DSNI,10,480,1,0,3,9,1,160
ATMO-DSNI,21,60,0,1,3,9,0,0
ATMO-DSNI,20,300,0,0,3,9,0,0
ATMO-DSNI,22,60,0,1,3,9,0,0
ATMO-DSNI,16,240,1,0,3,9,1,65
ATMO-DSNI,8,180,0,1,3,9,0,0
ATMO-DSNI,21,300,0,0,3,9,0,0
DSNI-RK,4,240,1,0,4,12,1,65
DSNI-RK,11,180,1,1,4,12,1,44
DSNI-RK,11,60,0,1,4,12,0,0
DSNI-RK,3,480,2,0,4,12,2,228
DSNI-RK,7,120,2,0,4,12,2,105
DSNI-RK,19,480,1,1,4,12,1,164
DSNI-RK,16,120,0,1,4,12,0,0
DSNI-RK,5,480,3,1,4,12,3,298
DSNI-RK,15,180,0,0,4,12,0,0
DSNI-RK,1,240,0,0,4,12,0,0
DSNI-RK,4,120,0,0,4,12,0,0
DSNI-RK,2,240,0,1,4,12,0,0
DSNI-RK,4,480,2,1,4,12,2,231
DSNI-RK,23,180,0,0,4,12,0,0
DSNI-RK,3,120,0,1,4,12,0,0
BAE-RK,16,60,0,0,2,25,0,0
BAE-RK,22,120,0,0,2,25,0,0
BAE-RK,13,300,0,0,2,25,0,0
BAE-RK,6,480,2,1,2,25,2,227
BAE-RK,21,480,0,0,2,25,0,0
BAE-RK,12,120,0,0,2,25,0,0
BAE-RK,21,120,0,0,2,25,0,0
BAE-RK,13,60,0,1,2,25,0,0
BAE-RK,12,300,0,0,2,25,0,0
BAE-RK,1,180,0,0,2,25,0,0
BAE-RK,11,480,0,0,2,25,0,0
BAE-RK,4,300,2,0,2,25,2,146
BAE-RK,3,300,0,1,2,25,0,0
BAE-RK,3,240,0,1,2,25,0,0
BAE-RK,13,180,0,1,2,25,0,0
BAE-TPZ,10,180,0,0,1,7,0,0
BAE-TPZ,6,480,1,1,1,7,1,161
BAE-TPZ,17,240,0,0,1,7,0,0
BAE-TPZ,22,300,0,1,1,7,0,0
BAE-TPZ,2,120,0,1,1,7,0,0
BAE-TPZ,10,120,0,0,1,7,0,0
BAE-TPZ,3,120,0,0,1,7,0,0
BAE-TPZ,7,360,1,0,1,7,1,115
BAE-TPZ,18,300,0,0,1,7,0,0
BAE-TPZ,19,240,0,0,1,7,0,0
BAE-TPZ,7,360,1,1,1,7,1,119
BAE-TPZ,22,120,0,0,1,7,0,0
BAE-TPZ,22,360,0,0,1,7,0,0
BAE-TPZ,6,360,1,0,1,7,1,114
BAE-TPZ,14,480,0,1,1,7,0,0
CNGR-KTYM,15,120,0,0,3,34,0,0
CNGR-KTYM,2,480,1,1,3,34,1,169
CNGR-KTYM,17,300,0,0,3,34,0,0
CNGR-KTYM,19,180,0,1,3,34,0,0
CNGR-KTYM,21,480,1,0,3,34,1,164
CNGR-KTYM,3,120,1,1,3,34,1,40
CNGR-KTYM,2,120,1,0,3,34,1,47
CNGR-KTYM,2,300,1,0,3,34,1,91
CNGR-KTYM,18,360,0,1,3,34,0,0
CNGR-KTYM,13,240,2,0,3,34,2,133
CNGR-KTYM,17,300,0,0,3,34,0,0
CNGR-KTYM,2,360,1,0,3,34,1,114
CNGR-KTYM,12,240,2,1,3,34,2,143
CNGR-KTYM,21,300,0,0,3,34,0,0
CNGR-KTYM,14,180,2,0,3,34,2,98
CSTM-KSRA,16,480,1,0,2,121,1,164
CSTM-KSRA,21,300,0,1,2,121,0,0
CSTM-KSRA,15,480,1,1,2,121,1,164
CSTM-KSRA,13,300,0,1,2,121,0,0
CSTM-KSRA,21,60,0,0,2,121,0,0
CSTM-KSRA,14,300,0,1,2,121,0,0
CSTM-KSRA,7,360,0,0,2,121,0,0
CSTM-KSRA,8,360,0,0,2,121,0,0
CSTM-KSRA,16,360,1,1,2,121,1,114
CSTM-KSRA,10,240,0,1,2,121,0,0
CSTM-KSRA,18,360,1,0,2,121,1,112
CSTM-KSRA,18,180,1,0,2,121,1,41
CSTM-KSRA,23,480,1,1,2,121,1,168
CSTM-KSRA,3,180,0,1,2,121,0,0
CSTM-KSRA,17,240,1,0,2,121,1,66
JTJ-WJR,0,180,2,1,2,109,2,106
JTJ-WJR,9,180,0,1,2,109,0,0
JTJ-WJR,3,180,0,1,2,109,0,0
JTJ-WJR,19,60,0,1,2,109,0,0
JTJ-WJR,9,300,0,0,2,109,0,0
JTJ-WJR,18,480,2,0,2,109,2,229
JTJ-WJR,23,60,0,1,2,109,0,0
JTJ-WJR,9,300,0,0,2,109,0,0
JTJ-WJR,10,360,0,1,2,109,0,0
JTJ-WJR,20,60,0,1,2,109,0,0
JTJ-WJR,0,360,2,1,2,109,2,180
JTJ-WJR,8,180,0,1,2,109,0,0
JTJ-WJR,1,180,2,0,2,109,2,103
JTJ-WJR,6,60,0,1,2,109,0,0
JTJ-WJR,9,240,0,0,2,109,0,0
AJJ-WJR,15,360,2,0,11,36,2,180
AJJ-WJR,13,300,0,0,11,36,0,0
AJJ-WJR,11,60,0,0,11,36,0,0
AJJ-WJR,23,120,1,0,11,36,1,41
AJJ-WJR,6,240,2,1,11,36,2,133
AJJ-WJR,11,180,2,1,11,36,2,113
AJJ-WJR,13,240,0,1,11,36,0,0
AJJ-WJR,7,300,2,1,11,36,2,168
AJJ-WJR,23,60,0,0,11,36,0,0
AJJ-WJR,17,240,2,0,11,36,2,137
AJJ-WJR,12,480,3,1,11,36,3,307
AJJ-WJR,2,180,2,1,11,36,2,111
AJJ-WJR,4,180,0,1,11,36,0,0
AJJ-WJR,19,360,3,0,11,36,3,269
AJJ-WJR,9,480,2,1,11,36,2,221
ET-MKP,16,480,0,1,1,511,0,0
ET-MKP,6,240,0,0,1,511,0,0
ET-MKP,12,480,0,1,1,511,0,0
ET-MKP,11,300,0,1,1,511,0,0
ET-MKP,2,120,0,1,1,511,0,0
ET-MKP,21,480,0,1,1,511,0,0
ET-MKP,12,300,0,1,1,511,0,0
ET-MKP,16,240,0,1,1,511,0,0
ET-MKP,3,60,0,0,1,511,0,0
ET-MKP,6,240,0,0,1,511,0,0
ET-MKP,19,240,0,0,1,511,0,0
ET-MKP,19,120,0,0,1,511,0,0
ET-MKP,23,360,0,0,1,511,0,0
ET-MKP,6,180,0,1,1,511,0,0
ET-MKP,12,360,0,0,1,511,0,0
LTT-MKP,23,120,0,0,1,1247,0,0
LTT-MKP,2,120,0,1,1,1247,0,0
LTT-MKP,11,180,0,0,1,1247,0,0
LTT-MKP,7,240,0,0,1,1247,0,0
LTT-MKP,5,120,0,0,1,1247,0,0
LTT-MKP,20,240,1,0,1,1247,1,71
LTT-MKP,18,300,1,0,1,1247,1,87
LTT-MKP,1,240,0,0,1,1247,0,0
LTT-MKP,22,240,0,0,1,1247,0,0
LTT-MKP,18,480,1,1,1,1247,1,168
LTT-MKP,20,360,1,1,1,1247,1,113
LTT-MKP,21,120,1,0,1,1247,1,46
LTT-MKP,7,360,0,0,1,1247,0,0
LTT-MKP,8,300,0,1,1,1247,0,0
LTT-MKP,1,360,0,1,1,1247,0,0
BNC-KJM,7,120,3,1,25,10,3,205
BNC-KJM,21,240,4,0,25,10,4,315
BNC-KJM,5,60,0,1,25,10,0,0
BNC-KJM,9,60,1,1,25,10,1,46
BNC-KJM,20,120,3,0,25,10,3,173
BNC-KJM,7,300,6,0,25,10,6,528
BNC-KJM,6,180,4,0,25,10,4,257
BNC-KJM,1,180,2,0,25,10,2,104
BNC-KJM,11,180,3,0,25,10,3,201
BNC-KJM,20,240,7,1,25,10,8,820
BNC-KJM,20,180,3,1,25,10,3,206
BNC-KJM,0,360,4,0,25,10,4,324
BNC-KJM,10,300,5,0,25,10,5,434
BNC-KJM,4,300,6,0,25,10,6,625
BNC-KJM,12,360,5,1,25,10,5,492
GDR-MAS,15,240,8,0,34,137,8,792
GDR-MAS,14,120,1,0,34,137,1,46
GDR-MAS,23,180,6,0,34,137,6,515
GDR-MAS,4,240,6,0,34,137,6,561
GDR-MAS,9,60,1,0,34,137,1,39
GDR-MAS,3,480,8,0,34,137,8,904
GDR-MAS,8,180,2,0,34,137,2,94
GDR-MAS,7,180,2,1,34,137,2,105
GDR-MAS,14,120,1,1,34,137,1,40
GDR-MAS,6,180,6,0,34,137,6,536
GDR-MAS,5,360,7,1,34,137,8,923
GDR-MAS,1,480,8,0,34,137,8,1006
